MATCH_DATE,HOME_TEAM,AWAY_TEAM,A Win,B Win,Home Win,H_PLUS_MINUS_LS,A_PLUS_MINUS_LS,H_AVG_ODDS_L5,H_PLUS_MINUS_L5,A_PLUS_MINUS_L5,A_AVG_ODDS_L5,LS_PPG_DIFF,LS_FGPCT_DIFF,LS_FTPCT_DIFF,LS_TPPCT_DIFF,LS_OFF_REB_DIFF,LS_ASSIST_DIFF,LS_STEALS_DIFF,LS_TURNOVERS_DIFF,LS_BLOCKS_DIFF,L5_PPG_DIFF,L5_FGPCT_DIFF,L5_FTPCT_DIFF,L5_TPPCT_DIFF,L5_OFF_REB_DIFF,L5_ASSIST_DIFF,L5_STEALS_DIFF,L5_TURNOVERS_DIFF,L5_BLOCKS_DIFF
2021-03-24,Miami Heat,Phoenix Suns,2.10,1.77,0,5.54,-5.71,-298,-4.20,15.00,-282,8.40,-0.13,-0.12,-0.09,-1.31,1.37,-0.31,-0.30,-0.57,-14.60,-9.00,-8.80,-13.20,5.40,-6.80,3.60,-0.80,0.00
2021-03-25,Orlando Magic,Phoenix Suns,4.75,1.22,1,-2.72,-5.71,276,-3.40,10.80,-256,6.62,-0.02,0.07,-0.01,-1.09,1.54,1.15,0.89,0.35,-4.40,-5.00,-10.80,3.40,2.40,-4.40,-1.40,3.20,-2.20
2021-03-25,Chicago Bulls,Cleveland Cavaliers,1.31,3.65,0,-6.01,-3.08,-13,0.20,-10.60,302,-3.29,0.00,0.01,0.00,0.24,0.69,-3.17,-0.41,0.04,10.00,2.00,17.80,2.40,2.40,5.40,-1.40,0.00,-2.00
2021-03-25,Houston Rockets,Charlotte Hornets,2.60,1.56,0,-7.64,-0.79,162,-4.60,-5.40,185,-5.48,0.05,0.19,0.04,-0.41,0.39,1.71,-0.05,-0.04,-2.40,0.20,-0.60,-4.20,-1.00,-3.80,-1.60,-1.80,-0.60
2021-03-25,Minnesota Timberwolves,Dallas Mavericks,3.90,1.29,0,-4.30,-8.18,144,-12.60,9.00,-119,9.70,0.10,0.20,0.09,0.22,1.76,1.74,-0.41,2.45,-13.20,-6.80,-5.40,-12.20,4.00,-1.20,4.40,6.40,-0.80
2021-03-25,Oklahoma City Thunder,Memphis Grizzlies,3.45,1.34,0,8.69,0.80,206,-5.80,4.80,-11,8.82,-0.04,-0.11,-0.04,0.40,0.25,-0.25,1.89,0.55,-3.20,1.80,3.00,7.40,-2.60,3.20,-7.40,3.20,2.80
2021-03-25,San Antonio Spurs,LA Clippers,3.00,1.42,0,2.28,6.44,-110,6.80,-6.60,-200,-7.28,-0.14,-0.26,-0.11,0.27,1.41,0.96,-0.62,0.98,-1.40,-0.40,-1.00,-2.60,-2.00,1.00,-1.00,0.00,2.40
2021-03-25,Utah Jazz,Brooklyn Nets,1.09,8.00,1,-1.58,-0.57,-1402,18.20,6.80,-240,0.85,-0.13,-0.19,-0.07,-0.46,-4.29,0.02,-1.93,1.31,-0.60,-0.60,3.00,4.00,-2.40,-1.80,1.40,5.20,2.40
2021-03-25,Sacramento Kings,Atlanta Hawks,2.30,1.67,1,-1.28,-8.06,-102,0.60,2.40,-60,-3.01,-0.09,-0.19,-0.06,0.27,0.30,0.58,-3.67,0.04,9.00,7.60,-12.40,-0.20,-1.40,3.40,-0.80,2.00,-3.40
2021-03-25,Miami Heat,Portland Trail Blazers,2.25,1.69,0,5.54,1.45,-250,-3.40,-8.80,39,5.33,-0.04,-0.06,-0.02,2.06,2.03,-0.50,0.20,-0.39,0.80,-0.20,-3.20,-1.80,3.80,5.20,3.20,0.40,-0.40
2021-03-25,New York Knicks,Washington Wizards,1.71,2.20,1,3.59,-1.40,-131,6.20,-7.80,218,1.34,-0.10,-0.16,-0.07,-1.15,1.79,-0.28,-0.26,0.35,-0.80,1.20,-13.00,12.20,1.20,0.40,1.80,-0.80,-0.40
2021-03-26,San Antonio Spurs,LA Clippers,2.00,1.83,0,2.28,6.44,-100,2.40,1.00,-206,-7.28,-0.14,-0.26,-0.11,0.27,1.41,0.96,-0.62,0.98,-8.20,-1.60,7.60,-5.80,-1.60,0.40,-1.60,1.60,3.40
2021-03-26,Los Angeles Lakers,Philadelphia 76ers,3.00,1.42,0,3.16,0.80,-183,3.40,13.20,-93,0.81,-0.09,-0.04,-0.07,-1.42,-4.42,1.25,-1.31,-0.18,-3.20,1.20,0.60,-3.60,-2.20,1.40,-2.80,-1.80,-1.80
2021-03-26,Sacramento Kings,Golden State Warriors,1.54,2.65,1,-1.28,-2.80,-110,3.20,-5.80,109,-0.81,-0.13,-0.16,-0.10,0.24,-0.36,1.02,-2.12,0.50,13.00,8.60,0.20,6.20,2.60,2.20,-1.80,-0.60,-2.00
2021-03-26,Detroit Pistons,Brooklyn Nets,3.45,1.34,0,1.17,-0.57,46,-8.40,-1.40,-66,-2.73,-0.17,-0.28,-0.12,-0.23,0.95,1.34,-1.45,-0.05,-15.00,-3.40,-2.20,-2.00,-2.20,-4.40,0.80,2.60,3.20
2021-03-26,Toronto Raptors,Phoenix Suns,2.50,1.59,0,0.61,-5.71,-42,1.40,8.80,-296,7.00,-0.05,0.07,-0.02,-2.13,4.52,0.57,0.49,-1.18,2.80,-3.80,-3.20,3.20,1.40,-1.00,0.00,0.60,1.00
2021-03-26,Milwaukee Bucks,Boston Celtics,1.42,3.00,0,4.76,6.66,-468,7.60,0.00,-102,-0.50,-0.02,-0.11,-0.04,0.34,2.05,0.29,1.27,0.53,2.80,1.60,5.60,4.60,-1.40,0.80,-2.20,1.20,-1.60
2021-03-27,Charlotte Hornets,Miami Heat,2.45,1.61,1,-0.79,5.54,-46,1.80,7.20,-192,-3.74,0.04,0.04,0.01,0.05,0.75,-0.46,1.05,0.20,10.80,3.00,1.80,8.80,2.40,0.80,-0.80,6.20,-0.40
2021-03-27,Orlando Magic,Portland Trail Blazers,5.25,1.18,0,-2.72,1.45,304,-2.00,-1.80,-32,3.55,0.07,0.13,0.06,2.28,2.20,0.97,1.39,0.53,-4.00,0.60,-11.40,3.60,0.20,1.60,1.00,4.20,-2.20
2021-03-27,Minnesota Timberwolves,Houston Rockets,1.59,2.50,1,-4.30,-7.64,112,-12.80,-13.40,414,9.20,0.14,0.15,0.11,0.56,-0.48,0.26,0.49,0.99,4.80,3.80,0.40,4.60,-0.20,2.80,-0.80,2.60,-2.20
2021-03-27,New Orleans Pelicans,Denver Nuggets,2.20,1.71,0,-0.20,3.72,-114,6.20,5.80,-105,-5.56,0.01,0.01,0.00,0.22,1.72,1.36,2.15,0.80,2.40,-1.00,-3.60,-4.80,2.80,3.00,-2.40,3.00,-0.40
2021-03-27,Dallas Mavericks,Indiana Pacers,2.05,1.80,0,-8.18,1.96,-7,5.80,-0.20,189,-5.89,-0.07,-0.11,-0.05,1.61,-3.80,-0.50,2.49,-1.94,-14.20,0.80,-0.60,-4.40,-2.80,-8.20,-1.80,1.00,-4.20
2021-03-27,Utah Jazz,Memphis Grizzlies,1.20,5.00,1,-1.58,0.80,-1566,20.60,8.60,-102,4.97,-0.03,-0.03,-0.01,1.35,-4.82,-1.08,0.05,0.76,3.40,-0.20,4.80,9.60,-1.80,2.80,-6.00,2.00,2.00
2021-03-27,Golden State Warriors,Atlanta Hawks,3.25,1.38,0,-2.80,-8.06,34,-2.40,1.40,-60,-2.20,0.03,-0.03,0.05,0.02,0.66,-0.44,-1.55,-0.46,3.80,4.20,-5.60,4.00,-6.00,6.60,1.80,6.20,-3.40
2021-03-27,Los Angeles Lakers,Cleveland Cavaliers,1.54,2.65,1,3.16,-3.08,-163,3.80,-9.40,255,10.51,-0.13,-0.19,-0.10,-1.02,-1.02,-0.93,-0.47,0.71,17.40,5.00,5.80,6.40,-1.00,2.80,0.40,2.60,-3.20
2021-03-28,Washington Wizards,Detroit Pistons,1.48,2.80,1,-1.40,1.17,292,-7.20,-2.00,255,-0.17,0.07,0.12,0.06,-0.77,-2.11,-0.10,0.42,-0.40,13.40,3.80,-2.80,-2.60,-3.00,-1.40,-0.40,1.80,-3.80
2021-03-28,Milwaukee Bucks,New York Knicks,2.15,1.74,0,4.76,3.59,-450,12.20,-9.00,142,0.96,0.00,-0.05,-0.02,2.29,-0.26,1.10,0.90,1.57,21.60,8.40,2.20,9.20,-1.00,7.20,-0.20,2.00,1.20
2021-03-28,Minnesota Timberwolves,Houston Rockets,1.57,2.55,0,-4.30,-7.64,55,-5.00,-13.60,378,9.20,0.14,0.15,0.11,0.56,-0.48,0.26,0.49,0.99,8.20,3.80,-0.20,3.80,0.60,3.80,1.00,0.40,-2.60
2021-03-28,San Antonio Spurs,Chicago Bulls,1.83,2.00,1,2.28,-6.01,-102,-5.40,5.40,78,7.35,-0.08,-0.18,-0.05,0.10,1.73,1.31,-0.52,1.50,-18.20,-4.20,2.40,-7.60,-5.20,-6.40,0.40,-1.00,0.40
2021-03-28,New Orleans Pelicans,Dallas Mavericks,1.53,2.70,1,-0.20,-8.18,-112,7.20,11.80,-134,6.07,-0.08,-0.15,-0.06,0.12,3.65,0.84,-0.85,2.35,-2.20,1.20,-1.40,-9.80,3.00,5.60,2.20,5.60,-0.20
2021-03-28,Oklahoma City Thunder,Boston Celtics,3.15,1.39,0,8.69,6.66,219,-9.40,4.00,-86,4.80,0.03,-0.01,0.01,-1.20,2.47,-0.92,1.55,0.16,-13.40,-2.20,-1.20,-6.40,-0.40,-1.40,-1.60,3.00,-0.80
2021-03-28,Utah Jazz,Memphis Grizzlies,1.24,4.50,1,-1.58,0.80,-1590,19.00,-1.80,12,4.97,-0.03,-0.03,-0.01,1.35,-4.82,-1.08,0.05,0.76,3.80,0.20,5.40,7.40,-0.60,4.20,-4.20,3.60,2.20
2021-03-28,Utah Jazz,Memphis Grizzlies,1.22,4.80,1,-1.58,0.80,-1484,17.80,-7.80,62,4.97,-0.03,-0.03,-0.01,1.35,-4.82,-1.08,0.05,0.76,5.60,1.60,4.20,9.20,-1.00,2.20,-4.20,2.80,2.20
2021-03-28,LA Clippers,Philadelphia 76ers,1.44,2.95,1,6.44,0.80,-441,15.40,13.40,-112,1.64,0.11,0.25,0.08,-0.34,-2.38,-0.65,-1.15,-0.33,9.00,0.80,8.00,4.80,0.00,3.20,-4.20,-4.80,-2.40
2021-03-28,Sacramento Kings,Cleveland Cavaliers,1.26,4.25,1,-1.28,-3.08,-124,9.20,-14.40,262,0.44,-0.11,-0.17,-0.08,-0.43,0.83,-1.45,-2.33,1.06,34.80,13.80,10.60,14.60,-3.20,6.20,-1.00,-1.40,-2.60
2021-03-28,Charlotte Hornets,Phoenix Suns,3.10,1.40,0,-0.79,-5.71,-47,5.20,5.80,-210,4.66,-0.09,-0.09,-0.07,-1.26,2.12,-0.77,0.75,-0.37,-2.60,-3.20,-6.80,1.80,0.60,0.80,2.00,6.20,0.20
2021-03-28,Toronto Raptors,Portland Trail Blazers,2.15,1.74,0,0.61,1.45,43,-1.60,0.60,-184,3.93,0.04,0.13,0.04,1.24,5.18,0.39,0.98,-1.00,1.00,0.40,1.80,2.80,-1.40,2.00,0.80,-0.60,-1.20
2021-03-29,Denver Nuggets,Atlanta Hawks,1.50,2.75,1,3.72,-8.06,-225,5.20,4.40,-84,6.71,-0.08,-0.19,-0.05,0.34,0.77,-1.47,-3.50,-0.40,6.40,1.80,-6.20,4.40,-0.60,5.60,1.60,2.60,-0.80
2021-03-29,Los Angeles Lakers,Orlando Magic,1.36,3.40,1,3.16,-2.72,-162,5.60,-17.80,287,4.03,-0.12,-0.18,-0.09,-0.99,-1.66,0.37,-0.59,-0.59,17.40,8.60,-3.80,5.00,0.80,4.80,2.40,3.40,-0.80
2021-03-29,Washington Wizards,Indiana Pacers,3.40,1.36,1,-1.40,1.96,223,0.80,0.60,114,-0.56,-0.13,-0.21,-0.08,0.92,-2.57,0.24,0.99,-1.12,4.60,4.80,1.20,-3.20,-4.80,-3.00,-1.60,3.60,-5.80
2021-03-29,Boston Celtics,New Orleans Pelicans,1.67,2.30,0,6.66,-0.20,-139,1.80,-2.20,113,2.05,-0.04,-0.04,-0.02,-0.02,-2.95,0.44,-1.28,-0.13,-0.60,2.80,6.20,9.00,-1.00,-4.00,0.80,-0.60,0.40
2021-03-29,Brooklyn Nets,Minnesota Timberwolves,1.14,6.00,1,-0.57,-4.30,-338,2.40,-2.00,348,-1.47,-0.06,-0.13,-0.06,0.09,0.63,-2.23,-0.06,-1.17,-8.60,0.40,1.00,-1.60,0.00,-1.20,-4.20,-1.00,-1.20
2021-03-29,New York Knicks,Miami Heat,2.40,1.63,0,3.59,5.54,-137,6.40,3.40,-169,-3.05,-0.04,-0.08,-0.03,-1.87,1.91,0.25,0.15,-0.13,9.80,1.80,-4.20,8.80,5.40,-4.80,0.40,2.00,0.60
2021-03-30,Detroit Pistons,Toronto Raptors,2.80,1.48,1,1.17,0.61,116,-8.20,-13.20,-132,-2.82,-0.09,-0.23,-0.08,0.88,-0.91,-0.25,-0.80,0.53,-2.60,3.80,-5.00,0.20,-0.80,-2.60,0.20,0.40,-0.80
2021-03-30,Houston Rockets,Memphis Grizzlies,4.10,1.27,0,-7.64,0.80,130,-7.20,-9.80,220,-3.60,0.02,0.15,0.02,1.16,-0.68,0.87,1.55,-0.37,-5.80,0.20,-5.80,2.00,-5.00,1.00,-4.80,0.20,0.80
2021-03-30,Oklahoma City Thunder,Dallas Mavericks,6.00,1.14,0,8.69,-8.18,214,-6.80,11.60,-73,12.92,-0.09,-0.20,-0.08,-1.10,3.17,0.36,-0.57,2.38,-11.20,-3.00,-9.20,-3.60,0.00,-1.00,2.40,6.80,1.20
2021-03-30,San Antonio Spurs,Sacramento Kings,1.71,2.20,0,2.28,-1.28,-72,-1.20,-0.60,57,3.61,0.03,0.01,0.03,0.77,1.60,-0.41,1.40,0.48,-12.20,-3.00,6.80,-0.40,-2.20,-4.20,-0.20,0.00,1.00
2021-03-30,Utah Jazz,Cleveland Cavaliers,1.04,12.00,1,-1.58,-3.08,-1496,16.00,-8.00,279,7.61,-0.09,-0.15,-0.06,-0.40,-2.53,-3.46,-1.57,1.66,26.80,5.40,14.80,10.40,-0.20,0.60,-1.20,2.40,2.20
2021-03-30,Golden State Warriors,Chicago Bulls,1.80,2.05,1,-2.80,-6.01,100,-7.20,3.60,56,4.54,0.02,-0.03,0.02,-0.92,0.49,0.70,0.20,0.52,-3.00,1.40,-3.00,0.00,-4.20,1.60,2.40,1.80,-1.60
2021-03-30,LA Clippers,Milwaukee Bucks,2.20,1.71,1,6.44,4.76,-433,18.20,3.40,-566,5.17,0.22,0.43,0.19,-0.12,-1.10,-1.40,-0.28,-1.26,8.60,5.60,1.20,10.60,-3.00,-0.40,-1.40,-7.20,0.60
2021-03-30,Washington Wizards,Charlotte Hornets,2.60,1.56,0,-1.40,-0.79,141,3.60,-7.00,176,-0.65,0.02,0.04,0.03,-0.76,-0.63,0.99,-0.65,-0.67,16.20,6.60,6.80,0.60,-1.40,1.20,-0.80,0.80,-1.00
2021-03-31,Phoenix Suns,Atlanta Hawks,1.45,2.90,1,-5.71,-8.06,-512,7.40,-2.80,27,-3.60,0.03,-0.09,0.02,1.77,-1.43,-0.42,-2.11,-0.08,6.60,4.00,-3.40,5.80,-2.60,6.20,0.60,6.20,0.40
2021-03-31,Denver Nuggets,Philadelphia 76ers,1.45,2.90,1,3.72,0.80,-239,12.60,7.00,-101,0.47,-0.06,-0.03,-0.05,-0.76,-2.10,-1.33,-3.00,-0.27,11.60,3.20,2.60,1.20,2.60,11.80,-0.60,-4.20,-1.80
2021-03-31,LA Clippers,Orlando Magic,1.14,6.00,0,6.44,-2.72,-229,19.20,-11.00,269,4.86,0.07,0.11,0.07,0.09,0.38,-1.52,-0.43,-0.74,32.60,11.40,7.20,13.40,-0.40,5.40,2.20,-1.20,-0.60
2021-03-31,Detroit Pistons,Portland Trail Blazers,3.60,1.32,0,1.17,1.45,173,-1.60,3.40,-245,1.11,-0.05,-0.10,-0.04,2.12,4.26,0.14,0.18,-0.46,-13.20,-0.20,-8.20,-3.60,-0.80,-1.40,2.20,3.20,-2.00
2021-03-31,Indiana Pacers,Miami Heat,2.05,1.80,0,1.96,5.54,-119,-5.20,3.40,-175,-3.83,0.19,0.29,0.13,-1.63,2.69,0.29,-0.59,0.64,12.40,3.60,1.40,1.80,0.20,-0.40,0.60,5.20,2.60
2021-03-31,Boston Celtics,Dallas Mavericks,1.83,2.00,0,6.66,-8.18,-205,-0.40,13.20,-235,8.13,-0.13,-0.19,-0.09,0.10,0.71,1.27,-2.13,2.22,-10.20,-3.00,3.00,-1.20,2.20,-0.20,1.40,3.80,1.60
2021-03-31,Brooklyn Nets,Houston Rockets,1.09,8.00,1,-0.57,-7.64,-454,6.80,-6.00,444,7.73,0.07,0.02,0.05,0.65,0.15,-1.97,0.43,-0.18,3.60,6.60,2.60,1.60,-3.40,2.00,0.20,-0.80,0.20
2021-04-01,Detroit Pistons,Washington Wizards,1.95,1.87,1,1.17,-1.40,205,-4.20,-9.00,184,0.17,-0.07,-0.12,-0.06,0.77,2.11,0.10,-0.42,0.40,-2.20,0.20,-3.40,2.80,0.80,0.60,0.20,0.40,-0.40
2021-04-01,Memphis Grizzlies,Utah Jazz,2.95,1.43,0,0.80,-1.58,-98,0.80,3.00,-371,-4.97,0.03,0.03,0.01,-1.35,4.82,1.08,-0.05,-0.76,-11.20,-3.40,2.80,-4.40,-0.60,4.80,-0.20,0.00,-0.80
2021-04-01,Minnesota Timberwolves,New York Knicks,2.35,1.65,1,-4.30,3.59,-16,-8.60,-2.60,141,3.03,0.26,0.45,0.19,2.07,-1.25,1.27,1.35,1.27,1.80,-0.60,2.60,-3.80,-2.00,4.60,0.60,-0.40,-1.20
2021-04-01,Oklahoma City Thunder,Toronto Raptors,3.75,1.30,1,8.69,0.61,291,-12.60,-14.00,-198,4.60,-0.06,-0.22,-0.06,-0.29,-1.08,-0.74,0.55,1.68,3.40,7.20,-9.60,4.80,-0.60,-0.40,0.40,5.40,-0.60
2021-04-01,San Antonio Spurs,Sacramento Kings,1.71,2.20,1,2.28,-1.28,-36,-10.00,4.00,53,3.61,0.03,0.01,0.03,0.77,1.60,-0.41,1.40,0.48,-13.20,-1.80,4.00,-4.20,-1.20,-4.40,-1.20,1.20,0.80
2021-04-01,Los Angeles Lakers,Milwaukee Bucks,4.20,1.26,0,3.16,4.76,-148,3.00,-0.40,-394,4.35,0.03,0.14,0.04,-1.20,-3.14,0.49,-0.44,-1.11,-15.40,-1.00,-11.40,-3.20,-0.80,-2.40,0.40,-0.40,-0.20
2021-04-01,Phoenix Suns,Chicago Bulls,1.26,4.20,1,-5.71,-6.01,-496,11.00,-3.20,99,3.15,0.01,-0.09,0.00,0.83,-1.60,0.72,-0.36,0.91,4.20,3.00,0.60,1.80,-2.00,-0.80,0.00,-0.80,-1.40
2021-04-01,Cleveland Cavaliers,Philadelphia 76ers,5.00,1.20,0,-3.08,0.80,219,-1.00,0.00,-32,-9.70,0.04,0.15,0.02,-0.40,-3.40,2.18,-0.84,-0.89,6.80,2.00,10.20,0.80,1.80,5.80,-1.20,1.00,-2.80
2021-04-01,Brooklyn Nets,Charlotte Hornets,1.71,2.20,1,-0.57,-0.79,-646,6.80,0.00,96,2.25,0.12,0.21,0.09,0.25,0.54,-0.25,0.38,-0.22,4.60,4.80,5.80,-7.60,-2.00,0.40,2.20,-2.40,0.60
2021-04-02,Miami Heat,Golden State Warriors,1.67,2.30,1,5.54,-2.80,-141,-5.60,-5.80,32,7.00,-0.14,-0.19,-0.11,0.44,-0.72,-0.29,-0.86,-0.19,0.20,2.00,8.40,-2.40,5.60,1.20,-0.80,-0.40,0.80
2021-04-02,New Orleans Pelicans,Orlando Magic,1.48,2.80,0,-0.20,-2.72,-78,15.00,-8.00,299,-1.87,-0.08,-0.16,-0.07,-0.12,2.38,-0.85,-0.14,0.12,27.40,13.80,3.40,6.60,-0.60,8.20,-0.40,2.00,-0.20
2021-04-02,San Antonio Spurs,Atlanta Hawks,1.87,1.95,0,2.28,-8.06,-20,-6.60,-5.20,34,0.60,-0.06,-0.18,-0.03,1.04,1.90,0.17,-2.27,0.52,-2.60,-1.00,-2.20,1.00,-0.80,-0.40,0.60,1.20,2.20
2021-04-02,LA Clippers,Denver Nuggets,1.77,2.10,0,6.44,3.72,-313,12.60,0.60,-187,1.17,0.16,0.28,0.13,0.43,-0.28,0.68,1.85,-0.06,8.20,0.80,12.00,4.40,-1.00,-0.80,-2.00,-0.40,-1.80
2021-04-02,Toronto Raptors,Golden State Warriors,1.50,2.75,1,0.61,-2.80,132,2.20,-2.00,10,5.61,-0.06,0.00,-0.05,-0.38,2.43,0.59,-0.08,-0.79,5.80,1.20,-1.60,1.00,0.80,-2.20,-2.20,-2.60,0.80
2021-04-02,Boston Celtics,Houston Rockets,1.12,6.75,1,6.66,-7.64,-156,-2.80,-6.20,537,7.62,-0.10,-0.24,-0.07,0.44,-1.54,-0.20,-1.22,0.76,-1.60,-0.40,11.40,1.80,0.60,0.40,0.60,-1.80,-2.40
2021-04-02,New York Knicks,Dallas Mavericks,2.75,1.50,0,3.59,-8.18,-51,2.40,15.40,-182,6.67,-0.16,-0.26,-0.11,-1.84,3.02,0.46,-1.76,1.17,-16.80,-7.40,-8.80,-2.20,2.00,-5.40,2.60,1.80,0.80
2021-04-03,Indiana Pacers,Charlotte Hornets,1.53,2.70,0,1.96,-0.79,-60,-4.60,-2.20,70,-0.09,0.15,0.25,0.11,-1.68,1.94,0.74,-1.64,0.44,1.00,3.00,-8.20,-7.00,-1.20,-0.20,3.20,1.80,-0.20
2021-04-03,Memphis Grizzlies,Minnesota Timberwolves,1.39,3.15,1,0.80,-4.30,-85,0.20,0.20,418,-5.60,-0.16,-0.30,-0.13,-1.72,1.16,-1.13,-2.05,-0.62,-9.00,-4.40,0.80,-6.40,2.00,1.80,-2.20,-1.40,-2.20
2021-04-03,New Orleans Pelicans,Atlanta Hawks,2.00,1.83,0,-0.20,-8.06,-64,7.20,-2.40,-31,1.15,-0.07,-0.19,-0.05,0.56,2.48,-0.11,-1.36,0.40,3.00,3.00,2.60,0.20,0.80,3.60,0.60,4.00,0.60
2021-04-03,Utah Jazz,Chicago Bulls,1.13,6.25,1,-1.58,-6.01,-996,20.80,-5.00,124,10.90,-0.09,-0.16,-0.06,-0.64,-3.23,-0.28,-1.16,1.62,10.40,0.20,2.20,5.40,1.00,-4.80,-0.20,-0.80,1.80
2021-04-03,Phoenix Suns,Oklahoma City Thunder,1.07,9.25,1,-5.71,8.69,-510,7.40,-5.60,216,-11.60,0.11,0.15,0.09,2.42,-3.44,0.18,-1.03,-0.50,10.60,7.60,-2.40,2.20,-4.40,8.20,-1.20,0.00,-1.40
2021-04-03,Portland Trail Blazers,Milwaukee Bucks,2.30,1.67,0,1.45,4.76,-28,-5.80,2.40,-422,-3.24,0.07,0.19,0.06,-2.48,-3.68,-0.85,-1.24,-1.05,-5.80,-4.80,4.00,-2.40,1.40,-7.00,-3.00,-7.80,0.60
2021-04-03,Sacramento Kings,Los Angeles Lakers,1.53,2.70,0,-1.28,3.16,-168,9.80,-6.20,199,-10.06,0.02,0.02,0.01,0.58,1.85,-0.52,-1.86,0.35,11.40,5.80,13.80,1.80,-1.80,-0.60,-0.60,-0.60,1.80
2021-04-03,Washington Wizards,Dallas Mavericks,2.90,1.45,0,-1.40,-8.18,115,3.80,10.00,-196,5.33,-0.06,-0.10,-0.03,-0.69,1.23,0.75,-1.50,0.83,4.40,1.20,13.00,-1.00,2.20,1.80,-0.40,5.20,-0.20
2021-04-04,Chicago Bulls,Brooklyn Nets,2.20,1.71,1,-6.01,-0.57,-99,0.60,-4.60,-4,-10.06,-0.04,-0.03,-0.02,0.19,-1.06,0.30,-0.77,-0.31,-5.00,0.40,9.60,-0.80,0.20,3.20,-1.00,3.20,1.80
2021-04-04,LA Clippers,Los Angeles Lakers,1.17,5.50,1,6.44,3.16,-239,5.80,3.00,167,0.83,0.19,0.29,0.16,1.08,2.04,-1.89,0.16,-0.15,-1.60,-1.60,18.20,-0.40,1.60,-3.00,-2.40,-3.00,1.40
2021-04-04,Boston Celtics,Charlotte Hornets,1.24,4.50,1,6.66,-0.79,-354,2.00,6.60,24,2.15,-0.05,-0.05,-0.03,0.03,-1.15,1.51,-1.27,0.72,0.80,1.20,4.60,-1.40,0.40,-0.40,-0.60,0.00,0.20
2021-04-04,Philadelphia 76ers,Memphis Grizzlies,1.63,2.40,0,0.80,0.80,-79,13.20,-3.20,94,7.06,0.02,-0.03,0.03,2.16,1.12,0.20,2.46,-0.01,5.60,3.60,-6.80,6.60,-2.00,0.60,-2.00,-0.80,2.60
2021-04-04,Atlanta Hawks,Golden State Warriors,1.83,2.00,1,-8.06,-2.80,-100,15.80,-15.40,185,2.20,-0.03,0.03,-0.05,-0.02,-0.66,0.44,1.55,0.46,12.60,9.00,-1.80,1.00,2.40,0.80,-2.20,-2.40,0.80
2021-04-04,Detroit Pistons,New York Knicks,2.25,1.69,0,1.17,3.59,142,0.80,3.80,15,-1.17,0.03,0.04,0.01,1.93,0.33,0.39,-0.17,0.06,1.20,1.40,0.80,-3.40,-2.80,3.80,-1.20,2.00,0.20
2021-04-04,Miami Heat,Cleveland Cavaliers,1.10,7.50,1,5.54,-3.08,-51,-7.20,-12.20,461,8.25,-0.12,-0.20,-0.09,-0.24,0.47,-2.77,-1.07,0.38,18.80,4.40,18.80,5.00,0.00,4.80,-1.80,-0.40,0.80
2021-04-04,Philadelphia 76ers,Minnesota Timberwolves,1.08,8.50,1,0.80,-4.30,-138,8.40,-8.20,401,1.46,-0.14,-0.32,-0.10,0.44,2.28,-0.93,0.42,-0.63,1.40,1.00,-8.60,4.80,3.40,2.60,-1.40,-1.40,0.20
2021-04-04,San Antonio Spurs,Indiana Pacers,1.38,3.20,0,2.28,1.96,-83,-1.00,2.00,25,-0.37,-0.15,-0.25,-0.09,2.21,-0.73,0.62,0.73,0.53,-4.60,1.60,-4.20,-2.40,-2.00,-6.40,-1.60,-3.20,-2.60
2021-04-04,Utah Jazz,Orlando Magic,1.06,10.25,1,-1.58,-2.72,-926,16.20,-1.60,282,1.14,-0.08,-0.14,-0.05,-0.38,-3.17,-2.16,-1.69,0.36,19.20,7.00,0.80,11.80,0.20,2.20,-2.20,5.40,1.00
2021-04-04,Portland Trail Blazers,Oklahoma City Thunder,1.11,7.00,1,1.45,8.69,24,-9.60,-14.00,335,-8.53,0.02,0.09,0.02,-0.94,-4.10,0.36,-1.53,-0.68,3.00,-3.40,3.80,-5.40,-0.20,-2.60,-0.20,-5.20,-1.60
2021-04-04,Sacramento Kings,Milwaukee Bucks,2.25,1.69,0,-1.28,4.76,-169,5.00,4.80,-252,-5.72,0.05,0.16,0.05,-0.62,-1.29,-0.03,-2.30,-0.76,-3.20,0.00,-1.80,-3.20,0.20,-0.60,-2.20,-4.00,1.20
2021-04-05,Houston Rockets,New Orleans Pelicans,2.35,1.65,0,-7.64,-0.20,92,-6.40,-0.20,86,-5.57,0.05,0.20,0.04,-0.46,-1.41,0.64,-0.06,-0.89,-4.60,-2.80,5.40,-4.40,-2.80,-4.40,0.60,-2.00,0.60
2021-04-05,Denver Nuggets,Orlando Magic,1.05,11.00,1,3.72,-2.72,-246,11.40,-10.60,431,3.69,-0.09,-0.17,-0.06,-0.34,0.66,-2.20,-2.28,-0.68,20.00,13.00,-6.00,14.00,-0.80,12.20,0.80,5.80,-0.60
2021-04-05,Brooklyn Nets,New York Knicks,1.42,3.00,1,-0.57,3.59,-534,10.20,8.20,21,1.56,0.20,0.32,0.14,2.16,-0.62,-0.96,1.28,0.10,7.40,4.40,8.80,-3.40,-0.60,5.80,-1.20,1.00,-1.20
